"","date","mmwr_year","mmwr_week","state","state_name","pop","region","region_name","cases","hosp","booster","series","deaths"
"3154",2020-06-27,2020,26,"NJ","New Jersey",9279743,"2","New_York_Islands",2866,0,0,0,143
"3155",2020-07-04,2020,27,"NJ","New Jersey",9279743,"2","New_York_Islands",2293,0,0,0,103
"3156",2020-07-11,2020,28,"NJ","New Jersey",9279743,"2","New_York_Islands",2401,0,0,0,86
"3157",2020-07-18,2020,29,"NJ","New Jersey",9279743,"2","New_York_Islands",1869,0,0,0,61
"3158",2020-07-25,2020,30,"NJ","New Jersey",9279743,"2","New_York_Islands",3300,0,0,0,66
"3159",2020-08-01,2020,31,"NJ","New Jersey",9279743,"2","New_York_Islands",3013,22,0,0,63
"3160",2020-08-08,2020,32,"NJ","New Jersey",9279743,"2","New_York_Islands",2893,67,0,0,36
"3161",2020-08-15,2020,33,"NJ","New Jersey",9279743,"2","New_York_Islands",2780,81,0,0,45
"3162",2020-08-22,2020,34,"NJ","New Jersey",9279743,"2","New_York_Islands",2169,181,0,0,36
"3163",2020-08-29,2020,35,"NJ","New Jersey",9279743,"2","New_York_Islands",2573,220,0,0,33
"3164",2020-09-05,2020,36,"NJ","New Jersey",9279743,"2","New_York_Islands",2759,222,0,0,32
"3165",2020-09-12,2020,37,"NJ","New Jersey",9279743,"2","New_York_Islands",3149,179,0,0,35
"3166",2020-09-19,2020,38,"NJ","New Jersey",9279743,"2","New_York_Islands",3638,171,0,0,35
"3167",2020-09-26,2020,39,"NJ","New Jersey",9279743,"2","New_York_Islands",4892,167,0,0,32
"3168",2020-10-03,2020,40,"NJ","New Jersey",9279743,"2","New_York_Islands",5244,259,0,0,34
"3169",2020-10-10,2020,41,"NJ","New Jersey",9279743,"2","New_York_Islands",7176,406,0,0,54
"3170",2020-10-17,2020,42,"NJ","New Jersey",9279743,"2","New_York_Islands",8779,487,0,0,58
"3171",2020-10-24,2020,43,"NJ","New Jersey",9279743,"2","New_York_Islands",12133,629,0,0,72
"3172",2020-10-31,2020,44,"NJ","New Jersey",9279743,"2","New_York_Islands",15714,744,0,0,82
"3173",2020-11-07,2020,45,"NJ","New Jersey",9279743,"2","New_York_Islands",22524,1028,0,0,93
"3174",2020-11-14,2020,46,"NJ","New Jersey",9279743,"2","New_York_Islands",30468,1657,0,0,181
"3175",2020-11-21,2020,47,"NJ","New Jersey",9279743,"2","New_York_Islands",32697,2227,0,0,229
"3176",2020-11-28,2020,48,"NJ","New Jersey",9279743,"2","New_York_Islands",33226,2444,0,0,313
"3177",2020-12-05,2020,49,"NJ","New Jersey",9279743,"2","New_York_Islands",40237,2832,0,0,454
"3178",2020-12-12,2020,50,"NJ","New Jersey",9279743,"2","New_York_Islands",38077,3105,0,0,495
"3179",2020-12-19,2020,51,"NJ","New Jersey",9279743,"2","New_York_Islands",34403,2883,0,602,531
"3180",2020-12-26,2020,52,"NJ","New Jersey",9279743,"2","New_York_Islands",31954,2889,0,689,560
"3181",2021-01-02,2020,53,"NJ","New Jersey",9279743,"2","New_York_Islands",36762,2857,0,967,0
"3182",2021-01-09,2021,1,"NJ","New Jersey",9267130,"2","New_York_Islands",42572,2986,0,20101,551
"3183",2021-01-16,2021,2,"NJ","New Jersey",9267130,"2","New_York_Islands",38511,2969,0,51744,606
"3184",2021-01-23,2021,3,"NJ","New Jersey",9267130,"2","New_York_Islands",35397,2667,0,92951,570
"3185",2021-01-30,2021,4,"NJ","New Jersey",9267130,"2","New_York_Islands",29270,2395,0,166297,523
"3186",2021-02-06,2021,5,"NJ","New Jersey",9267130,"2","New_York_Islands",26867,2287,0,285093,473
"3187",2021-02-13,2021,6,"NJ","New Jersey",9267130,"2","New_York_Islands",22500,1855,0,444944,372
"3188",2021-02-20,2021,7,"NJ","New Jersey",9267130,"2","New_York_Islands",20212,1576,0,608054,330
"3189",2021-02-27,2021,8,"NJ","New Jersey",9267130,"2","New_York_Islands",24090,1621,0,807223,303
"3190",2021-03-06,2021,9,"NJ","New Jersey",9267130,"2","New_York_Islands",23341,1577,0,977394,232
"3191",2021-03-13,2021,10,"NJ","New Jersey",9267130,"2","New_York_Islands",25910,1663,0,1183257,229
"3192",2021-03-20,2021,11,"NJ","New Jersey",9267130,"2","New_York_Islands",29209,1790,0,1384547,247
"3193",2021-03-27,2021,12,"NJ","New Jersey",9267130,"2","New_York_Islands",30880,2093,0,1652061,237
"3194",2021-04-03,2021,13,"NJ","New Jersey",9267130,"2","New_York_Islands",29163,2172,0,2007117,231
"3195",2021-04-10,2021,14,"NJ","New Jersey",9267130,"2","New_York_Islands",25505,2179,0,2417651,269
"3196",2021-04-17,2021,15,"NJ","New Jersey",9267130,"2","New_York_Islands",21219,1796,0,2745743,259
"3197",2021-04-24,2021,16,"NJ","New Jersey",9267130,"2","New_York_Islands",8420,1609,0,3091451,237
"3198",2021-05-01,2021,17,"NJ","New Jersey",9267130,"2","New_York_Islands",11197,1219,0,3440471,201
"3199",2021-05-08,2021,18,"NJ","New Jersey",9267130,"2","New_York_Islands",4664,998,0,3797774,173
"3200",2021-05-15,2021,19,"NJ","New Jersey",9267130,"2","New_York_Islands",3181,701,0,4085277,138
"3201",2021-05-22,2021,20,"NJ","New Jersey",9267130,"2","New_York_Islands",2806,544,0,4348091,88
"3202",2021-05-29,2021,21,"NJ","New Jersey",9267130,"2","New_York_Islands",1795,431,0,4505542,90
"3203",2021-06-05,2021,22,"NJ","New Jersey",9267130,"2","New_York_Islands",1721,331,0,4665537,51
"3204",2021-06-12,2021,23,"NJ","New Jersey",9267130,"2","New_York_Islands",1839,277,0,4839878,26
"3205",2021-06-19,2021,24,"NJ","New Jersey",9267130,"2","New_York_Islands",1496,222,0,4977707,49
"3206",2021-06-26,2021,25,"NJ","New Jersey",9267130,"2","New_York_Islands",1595,235,0,5072548,25
"3207",2021-07-03,2021,26,"NJ","New Jersey",9267130,"2","New_York_Islands",1331,210,0,5147060,35
"3208",2021-07-10,2021,27,"NJ","New Jersey",9267130,"2","New_York_Islands",2266,245,0,5207185,27
"3209",2021-07-17,2021,28,"NJ","New Jersey",9267130,"2","New_York_Islands",3566,268,0,5263615,31
"3210",2021-07-24,2021,29,"NJ","New Jersey",9267130,"2","New_York_Islands",5395,355,0,5316908,28
"3211",2021-07-31,2021,30,"NJ","New Jersey",9267130,"2","New_York_Islands",7727,456,0,5364719,33
"3212",2021-08-07,2021,31,"NJ","New Jersey",9267130,"2","New_York_Islands",9696,622,0,5412377,40
"3213",2021-08-14,2021,32,"NJ","New Jersey",9267130,"2","New_York_Islands",12338,763,1733,5466557,76
"3214",2021-08-21,2021,33,"NJ","New Jersey",9267130,"2","New_York_Islands",14164,946,21587,5528979,91
"3215",2021-08-28,2021,34,"NJ","New Jersey",9267130,"2","New_York_Islands",14349,990,39071,5598021,105
"3216",2021-09-04,2021,35,"NJ","New Jersey",9267130,"2","New_York_Islands",14042,991,57471,5665972,118
"3217",2021-09-11,2021,36,"NJ","New Jersey",9267130,"2","New_York_Islands",15073,1037,71587,5723757,123
"3218",2021-09-18,2021,37,"NJ","New Jersey",9267130,"2","New_York_Islands",16003,995,86925,5786238,137
"3219",2021-09-25,2021,38,"NJ","New Jersey",9267130,"2","New_York_Islands",12876,900,114275,5840184,154
"3220",2021-10-02,2021,39,"NJ","New Jersey",9267130,"2","New_York_Islands",12135,907,196496,5885283,130
"3221",2021-10-09,2021,40,"NJ","New Jersey",9267130,"2","New_York_Islands",11511,772,275801,5925350,130
"3222",2021-10-16,2021,41,"NJ","New Jersey",9267130,"2","New_York_Islands",8506,726,351644,5961749,121
"3223",2021-10-23,2021,42,"NJ","New Jersey",9267130,"2","New_York_Islands",8806,681,446880,5993467,116
"3224",2021-10-30,2021,43,"NJ","New Jersey",9267130,"2","New_York_Islands",9050,574,623949,6025104,107
"3225",2021-11-06,2021,44,"NJ","New Jersey",9267130,"2","New_York_Islands",9172,526,806710,6054938,104
"3226",2021-11-13,2021,45,"NJ","New Jersey",9267130,"2","New_York_Islands",12032,594,974112,6081651,89
"3227",2021-11-20,2021,46,"NJ","New Jersey",9267130,"2","New_York_Islands",14904,757,1164386,6107524,81
"3228",2021-11-27,2021,47,"NJ","New Jersey",9267130,"2","New_York_Islands",17534,845,1313077,6134821,87
"3229",2021-12-04,2021,48,"NJ","New Jersey",9267130,"2","New_York_Islands",28032,1159,1531748,6209332,112
"3230",2021-12-11,2021,49,"NJ","New Jersey",9267130,"2","New_York_Islands",32183,1603,1756734,6278867,143
"3231",2021-12-18,2021,50,"NJ","New Jersey",9267130,"2","New_York_Islands",57104,1784,1991400,6329883,179
"3232",2021-12-25,2021,51,"NJ","New Jersey",9267130,"2","New_York_Islands",122142,2485,2173108,6362889,205
"3233",2020-01-25,2020,4,"NM","New Mexico",2117566,"6","South Central",0,0,0,0,0
"3234",2020-02-01,2020,5,"NM","New Mexico",2117566,"6","South Central",0,0,0,0,0
"3235",2020-02-08,2020,6,"NM","New Mexico",2117566,"6","South Central",0,0,0,0,0
"3236",2020-02-15,2020,7,"NM","New Mexico",2117566,"6","South Central",0,0,0,0,0
"3237",2020-02-22,2020,8,"NM","New Mexico",2117566,"6","South Central",0,0,0,0,0
"3238",2020-02-29,2020,9,"NM","New Mexico",2117566,"6","South Central",0,0,0,0,0
"3239",2020-03-07,2020,10,"NM","New Mexico",2117566,"6","South Central",3,0,0,0,0
"3240",2020-03-14,2020,11,"NM","New Mexico",2117566,"6","South Central",25,0,0,0,0
"3241",2020-03-21,2020,12,"NM","New Mexico",2117566,"6","South Central",85,0,0,0,0
"3242",2020-03-28,2020,13,"NM","New Mexico",2117566,"6","South Central",214,0,0,0,0
"3243",2020-04-04,2020,14,"NM","New Mexico",2117566,"6","South Central",494,0,0,0,0
"3244",2020-04-11,2020,15,"NM","New Mexico",2117566,"6","South Central",663,0,0,0,23
"3245",2020-04-18,2020,16,"NM","New Mexico",2117566,"6","South Central",726,0,0,0,35
"3246",2020-04-25,2020,17,"NM","New Mexico",2117566,"6","South Central",1003,0,0,0,48
"3247",2020-05-02,2020,18,"NM","New Mexico",2117566,"6","South Central",1075,0,0,0,77
"3248",2020-05-09,2020,19,"NM","New Mexico",2117566,"6","South Central",1074,0,0,0,69
"3249",2020-05-16,2020,20,"NM","New Mexico",2117566,"6","South Central",936,0,0,0,68
"3250",2020-05-23,2020,21,"NM","New Mexico",2117566,"6","South Central",953,0,0,0,44
"3251",2020-05-30,2020,22,"NM","New Mexico",2117566,"6","South Central",889,0,0,0,55
"3252",2020-06-06,2020,23,"NM","New Mexico",2117566,"6","South Central",1109,0,0,0,37
"3253",2020-06-13,2020,24,"NM","New Mexico",2117566,"6","South Central",816,0,0,0,36
"3254",2020-06-20,2020,25,"NM","New Mexico",2117566,"6","South Central",925,0,0,0,32
"3255",2020-06-27,2020,26,"NM","New Mexico",2117566,"6","South Central",1286,0,0,0,21
"3256",2020-07-04,2020,27,"NM","New Mexico",2117566,"6","South Central",1741,0,0,0,28
"3257",2020-07-11,2020,28,"NM","New Mexico",2117566,"6","South Central",1822,0,0,0,29
"3258",2020-07-18,2020,29,"NM","New Mexico",2117566,"6","South Central",1989,0,0,0,32
"3259",2020-07-25,2020,30,"NM","New Mexico",2117566,"6","South Central",2308,0,0,0,50
"3260",2020-08-01,2020,31,"NM","New Mexico",2117566,"6","South Central",1430,5,0,0,44
"3261",2020-08-08,2020,32,"NM","New Mexico",2117566,"6","South Central",1251,78,0,0,28
"3262",2020-08-15,2020,33,"NM","New Mexico",2117566,"6","South Central",930,59,0,0,21
"3263",2020-08-22,2020,34,"NM","New Mexico",2117566,"6","South Central",983,102,0,0,21
"3264",2020-08-29,2020,35,"NM","New Mexico",2117566,"6","South Central",882,155,0,0,19
"3265",2020-09-05,2020,36,"NM","New Mexico",2117566,"6","South Central",654,48,0,0,11
"3266",2020-09-12,2020,37,"NM","New Mexico",2117566,"6","South Central",772,43,0,0,0
"3267",2020-09-19,2020,38,"NM","New Mexico",2117566,"6","South Central",943,74,0,0,10
"3268",2020-09-26,2020,39,"NM","New Mexico",2117566,"6","South Central",1453,107,0,0,12
"3269",2020-10-03,2020,40,"NM","New Mexico",2117566,"6","South Central",1938,115,0,0,17
"3270",2020-10-10,2020,41,"NM","New Mexico",2117566,"6","South Central",2916,132,0,0,16
"3271",2020-10-17,2020,42,"NM","New Mexico",2117566,"6","South Central",4427,162,0,0,21
"3272",2020-10-24,2020,43,"NM","New Mexico",2117566,"6","South Central",5112,282,0,0,51
"3273",2020-10-31,2020,44,"NM","New Mexico",2117566,"6","South Central",6425,406,0,0,76
"3274",2020-11-07,2020,45,"NM","New Mexico",2117566,"6","South Central",8782,528,0,0,133
"3275",2020-11-14,2020,46,"NM","New Mexico",2117566,"6","South Central",11417,712,0,0,185
"3276",2020-11-21,2020,47,"NM","New Mexico",2117566,"6","South Central",17651,847,0,0,190
"3277",2020-11-28,2020,48,"NM","New Mexico",2117566,"6","South Central",12861,810,0,0,211
"3278",2020-12-05,2020,49,"NM","New Mexico",2117566,"6","South Central",11987,945,0,0,256
"3279",2020-12-12,2020,50,"NM","New Mexico",2117566,"6","South Central",11407,876,0,0,280
"3280",2020-12-19,2020,51,"NM","New Mexico",2117566,"6","South Central",8885,860,0,274,244
"3281",2020-12-26,2020,52,"NM","New Mexico",2117566,"6","South Central",7944,854,0,400,199
"3282",2021-01-02,2020,53,"NM","New Mexico",2117566,"6","South Central",8798,885,0,789,0
"3283",2021-01-09,2021,1,"NM","New Mexico",2115877,"6","South Central",9135,699,0,18694,192
"3284",2021-01-16,2021,2,"NM","New Mexico",2115877,"6","South Central",6716,734,0,33035,178
"3285",2021-01-23,2021,3,"NM","New Mexico",2115877,"6","South Central",5212,728,0,49802,152
"3286",2021-01-30,2021,4,"NM","New Mexico",2115877,"6","South Central",4605,595,0,83408,110
"3287",2021-02-06,2021,5,"NM","New Mexico",2115877,"6","South Central",3138,481,0,124230,112
"3288",2021-02-13,2021,6,"NM","New Mexico",2115877,"6","South Central",2542,272,0,183136,83
"3289",2021-02-20,2021,7,"NM","New Mexico",2115877,"6","South Central",2447,229,0,228398,67
"3290",2021-02-27,2021,8,"NM","New Mexico",2115877,"6","South Central",2118,183,0,282959,54
"3291",2021-03-06,2021,9,"NM","New Mexico",2115877,"6","South Central",1589,253,0,330909,51
"3292",2021-03-13,2021,10,"NM","New Mexico",2115877,"6","South Central",1422,145,0,394217,33
"3293",2021-03-20,2021,11,"NM","New Mexico",2115877,"6","South Central",1364,138,0,453469,28
"3294",2021-03-27,2021,12,"NM","New Mexico",2115877,"6","South Central",1377,108,1,516727,28
"3295",2021-04-03,2021,13,"NM","New Mexico",2115877,"6","South Central",1340,107,1,588584,26
"3296",2021-04-10,2021,14,"NM","New Mexico",2115877,"6","South Central",1391,110,1,669872,16
"3297",2021-04-17,2021,15,"NM","New Mexico",2115877,"6","South Central",1403,121,1,733492,16
"3298",2021-04-24,2021,16,"NM","New Mexico",2115877,"6","South Central",1430,127,1,800479,16
"3299",2021-05-01,2021,17,"NM","New Mexico",2115877,"6","South Central",1568,158,1,867142,15
"3300",2021-05-08,2021,18,"NM","New Mexico",2115877,"6","South Central",1446,191,1,928122,13
"3301",2021-05-15,2021,19,"NM","New Mexico",2115877,"6","South Central",1262,157,1,973130,16
"3302",2021-05-22,2021,20,"NM","New Mexico",2115877,"6","South Central",1081,163,1,1009017,22
"3303",2021-05-29,2021,21,"NM","New Mexico",2115877,"6","South Central",652,140,1,1034760,25
"3304",2021-06-05,2021,22,"NM","New Mexico",2115877,"6","South Central",603,101,1,1058417,11
"3305",2021-06-12,2021,23,"NM","New Mexico",2115877,"6","South Central",645,94,1,1092976,10
"3306",2021-06-19,2021,24,"NM","New Mexico",2115877,"6","South Central",661,99,1,1125968,21
"3307",2021-06-26,2021,25,"NM","New Mexico",2115877,"6","South Central",413,80,1,1142127,17
"3308",2021-07-03,2021,26,"NM","New Mexico",2115877,"6","South Central",452,84,1,1155333,14
"3309",2021-07-10,2021,27,"NM","New Mexico",2115877,"6","South Central",850,106,1,1166670,11
"3310",2021-07-17,2021,28,"NM","New Mexico",2115877,"6","South Central",1126,88,1,1177314,0
"3311",2021-07-24,2021,29,"NM","New Mexico",2115877,"6","South Central",1712,135,1,1186309,11
"3312",2021-07-31,2021,30,"NM","New Mexico",2115877,"6","South Central",2893,167,1,1195175,12
"3313",2021-08-07,2021,31,"NM","New Mexico",2115877,"6","South Central",3917,232,1,1204573,29
"3314",2021-08-14,2021,32,"NM","New Mexico",2115877,"6","South Central",5466,309,204,1214978,48
"3315",2021-08-21,2021,33,"NM","New Mexico",2115877,"6","South Central",5676,383,4056,1227998,55
"3316",2021-08-28,2021,34,"NM","New Mexico",2115877,"6","South Central",5851,447,9711,1243718,82
"3317",2021-09-04,2021,35,"NM","New Mexico",2115877,"6","South Central",4943,459,14452,1257178,78
"3318",2021-09-11,2021,36,"NM","New Mexico",2115877,"6","South Central",4655,386,18301,1271010,101
"3319",2021-09-18,2021,37,"NM","New Mexico",2115877,"6","South Central",4268,398,21784,1287742,82
"3320",2021-09-25,2021,38,"NM","New Mexico",2115877,"6","South Central",4664,312,27714,1300779,66
"3321",2021-10-02,2021,39,"NM","New Mexico",2115877,"6","South Central",4931,344,48999,1311486,75
"3322",2021-10-09,2021,40,"NM","New Mexico",2115877,"6","South Central",5130,358,77082,1320063,74
"3323",2021-10-16,2021,41,"NM","New Mexico",2115877,"6","South Central",4699,345,105866,1327828,72
"3324",2021-10-23,2021,42,"NM","New Mexico",2115877,"6","South Central",6078,392,139589,1334497,71
"3325",2021-10-30,2021,43,"NM","New Mexico",2115877,"6","South Central",6815,473,192807,1341428,81
"3326",2021-11-06,2021,44,"NM","New Mexico",2115877,"6","South Central",8887,462,241568,1348273,111
"3327",2021-11-13,2021,45,"NM","New Mexico",2115877,"6","South Central",9756,493,289116,1354751,123
"3328",2021-11-20,2021,46,"NM","New Mexico",2115877,"6","South Central",9778,527,347555,1361484,151
"3329",2021-11-27,2021,47,"NM","New Mexico",2115877,"6","South Central",7998,491,377067,1365921,148
"3330",2021-12-04,2021,48,"NM","New Mexico",2115877,"6","South Central",10624,536,429611,1383824,159
"3331",2021-12-11,2021,49,"NM","New Mexico",2115877,"6","South Central",7611,551,482059,1401580,199
"3332",2021-12-18,2021,50,"NM","New Mexico",2115877,"6","South Central",7186,441,527749,1412574,173
"3333",2021-12-25,2021,51,"NM","New Mexico",2115877,"6","South Central",6321,421,552131,1418883,164
"3334",2020-01-25,2020,4,"NV","Nevada",3114071,"9","Pacific",0,0,0,0,0
"3335",2020-02-01,2020,5,"NV","Nevada",3114071,"9","Pacific",0,0,0,0,0
"3336",2020-02-08,2020,6,"NV","Nevada",3114071,"9","Pacific",0,0,0,0,0
"3337",2020-02-15,2020,7,"NV","Nevada",3114071,"9","Pacific",0,0,0,0,0
"3338",2020-02-22,2020,8,"NV","Nevada",3114071,"9","Pacific",0,0,0,0,0
"3339",2020-02-29,2020,9,"NV","Nevada",3114071,"9","Pacific",0,0,0,0,0
"3340",2020-03-07,2020,10,"NV","Nevada",3114071,"9","Pacific",7,0,0,0,0
"3341",2020-03-14,2020,11,"NV","Nevada",3114071,"9","Pacific",48,0,0,0,0
"3342",2020-03-21,2020,12,"NV","Nevada",3114071,"9","Pacific",268,0,0,0,0
"3343",2020-03-28,2020,13,"NV","Nevada",3114071,"9","Pacific",956,0,0,0,19
"3344",2020-04-04,2020,14,"NV","Nevada",3114071,"9","Pacific",980,0,0,0,43
"3345",2020-04-11,2020,15,"NV","Nevada",3114071,"9","Pacific",951,0,0,0,55
"3346",2020-04-18,2020,16,"NV","Nevada",3114071,"9","Pacific",871,0,0,0,43
"3347",2020-04-25,2020,17,"NV","Nevada",3114071,"9","Pacific",853,0,0,0,62
"3348",2020-05-02,2020,18,"NV","Nevada",3114071,"9","Pacific",807,0,0,0,48
"3349",2020-05-09,2020,19,"NV","Nevada",3114071,"9","Pacific",735,0,0,0,51
"3350",2020-05-16,2020,20,"NV","Nevada",3114071,"9","Pacific",832,0,0,0,34
"3351",2020-05-23,2020,21,"NV","Nevada",3114071,"9","Pacific",841,0,0,0,36
"3352",2020-05-30,2020,22,"NV","Nevada",3114071,"9","Pacific",803,0,0,0,29
"3353",2020-06-06,2020,23,"NV","Nevada",3114071,"9","Pacific",1264,0,0,0,21
"3354",2020-06-13,2020,24,"NV","Nevada",3114071,"9","Pacific",1638,0,0,0,17
"3355",2020-06-20,2020,25,"NV","Nevada",3114071,"9","Pacific",2506,0,0,0,20
"3356",2020-06-27,2020,26,"NV","Nevada",3114071,"9","Pacific",4741,0,0,0,23
"3357",2020-07-04,2020,27,"NV","Nevada",3114071,"9","Pacific",5200,0,0,0,43
"3358",2020-07-11,2020,28,"NV","Nevada",3114071,"9","Pacific",6167,0,0,0,67
"3359",2020-07-18,2020,29,"NV","Nevada",3114071,"9","Pacific",8189,0,0,0,87
"3360",2020-07-25,2020,30,"NV","Nevada",3114071,"9","Pacific",7150,0,0,0,94
"3361",2020-08-01,2020,31,"NV","Nevada",3114071,"9","Pacific",7021,74,0,0,108
"3362",2020-08-08,2020,32,"NV","Nevada",3114071,"9","Pacific",5220,520,0,0,131
"3363",2020-08-15,2020,33,"NV","Nevada",3114071,"9","Pacific",4980,393,0,0,116
"3364",2020-08-22,2020,34,"NV","Nevada",3114071,"9","Pacific",3639,396,0,0,101
"3365",2020-08-29,2020,35,"NV","Nevada",3114071,"9","Pacific",3204,327,0,0,80
"3366",2020-09-05,2020,36,"NV","Nevada",3114071,"9","Pacific",2387,340,0,0,77
"3367",2020-09-12,2020,37,"NV","Nevada",3114071,"9","Pacific",1990,259,0,0,62
"3368",2020-09-19,2020,38,"NV","Nevada",3114071,"9","Pacific",2559,255,0,0,51
"3369",2020-09-26,2020,39,"NV","Nevada",3114071,"9","Pacific",3173,289,0,0,41
"3370",2020-10-03,2020,40,"NV","Nevada",3114071,"9","Pacific",3367,238,0,0,37
"3371",2020-10-10,2020,41,"NV","Nevada",3114071,"9","Pacific",3966,265,0,0,42
"3372",2020-10-17,2020,42,"NV","Nevada",3114071,"9","Pacific",4750,294,0,0,32
"3373",2020-10-24,2020,43,"NV","Nevada",3114071,"9","Pacific",5416,349,0,0,37
"3374",2020-10-31,2020,44,"NV","Nevada",3114071,"9","Pacific",6614,377,0,0,53
"3375",2020-11-07,2020,45,"NV","Nevada",3114071,"9","Pacific",9318,530,0,0,63
"3376",2020-11-14,2020,46,"NV","Nevada",3114071,"9","Pacific",12048,795,0,0,85
"3377",2020-11-21,2020,47,"NV","Nevada",3114071,"9","Pacific",16780,944,0,0,138
"3378",2020-11-28,2020,48,"NV","Nevada",3114071,"9","Pacific",14733,1008,0,0,181
"3379",2020-12-05,2020,49,"NV","Nevada",3114071,"9","Pacific",19310,1100,0,0,215
"3380",2020-12-12,2020,50,"NV","Nevada",3114071,"9","Pacific",17816,1225,0,0,288
"3381",2020-12-19,2020,51,"NV","Nevada",3114071,"9","Pacific",15864,1206,0,21,281
"3382",2020-12-26,2020,52,"NV","Nevada",3114071,"9","Pacific",12633,1136,0,31,295
"3383",2021-01-02,2020,53,"NV","Nevada",3114071,"9","Pacific",14798,1090,0,79,0
"3384",2021-01-09,2021,1,"NV","Nevada",3143991,"9","Pacific",16592,1130,0,10465,294
"3385",2021-01-16,2021,2,"NV","Nevada",3143991,"9","Pacific",11158,1057,0,20237,300
"3386",2021-01-23,2021,3,"NV","Nevada",3143991,"9","Pacific",8730,938,0,28422,255
"3387",2021-01-30,2021,4,"NV","Nevada",3143991,"9","Pacific",6834,783,0,46912,224
"3388",2021-02-06,2021,5,"NV","Nevada",3143991,"9","Pacific",5088,683,0,81354,210
"3389",2021-02-13,2021,6,"NV","Nevada",3143991,"9","Pacific",3597,565,0,131365,175
"3390",2021-02-20,2021,7,"NV","Nevada",3143991,"9","Pacific",2667,462,0,200739,113
"3391",2021-02-27,2021,8,"NV","Nevada",3143991,"9","Pacific",2625,394,0,267494,80
"3392",2021-03-06,2021,9,"NV","Nevada",3143991,"9","Pacific",2463,314,0,322423,59
"3393",2021-03-13,2021,10,"NV","Nevada",3143991,"9","Pacific",2971,278,0,388208,52
"3394",2021-03-20,2021,11,"NV","Nevada",3143991,"9","Pacific",1609,266,0,440222,53
"3395",2021-03-27,2021,12,"NV","Nevada",3143991,"9","Pacific",2035,248,0,516264,39
"3396",2021-04-03,2021,13,"NV","Nevada",3143991,"9","Pacific",2167,241,0,593542,39
"3397",2021-04-10,2021,14,"NV","Nevada",3143991,"9","Pacific",3221,284,0,709214,38
"3398",2021-04-17,2021,15,"NV","Nevada",3143991,"9","Pacific",2600,292,0,805208,33
"3399",2021-04-24,2021,16,"NV","Nevada",3143991,"9","Pacific",2725,268,0,877850,32
"3400",2021-05-01,2021,17,"NV","Nevada",3143991,"9","Pacific",2613,337,0,966703,45
"3401",2021-05-08,2021,18,"NV","Nevada",3143991,"9","Pacific",2626,265,0,1047221,37
"3402",2021-05-15,2021,19,"NV","Nevada",3143991,"9","Pacific",2002,244,0,1105082,28
"3403",2021-05-22,2021,20,"NV","Nevada",3143991,"9","Pacific",1533,218,0,1161753,27
"3404",2021-05-29,2021,21,"NV","Nevada",3143991,"9","Pacific",1432,198,0,1202716,16
"3405",2021-06-05,2021,22,"NV","Nevada",3143991,"9","Pacific",1910,175,0,1235932,25
"3406",2021-06-12,2021,23,"NV","Nevada",3143991,"9","Pacific",1603,181,0,1275995,27
"3407",2021-06-19,2021,24,"NV","Nevada",3143991,"9","Pacific",2168,226,0,1310150,29
"3408",2021-06-26,2021,25,"NV","Nevada",3143991,"9","Pacific",3350,323,0,1330936,31
"3409",2021-07-03,2021,26,"NV","Nevada",3143991,"9","Pacific",2850,446,0,1349997,38
"3410",2021-07-10,2021,27,"NV","Nevada",3143991,"9","Pacific",4731,549,0,1365474,50
"3411",2021-07-17,2021,28,"NV","Nevada",3143991,"9","Pacific",5805,708,0,1380550,76
"3412",2021-07-24,2021,29,"NV","Nevada",3143991,"9","Pacific",6645,747,0,1397567,91
"3413",2021-07-31,2021,30,"NV","Nevada",3143991,"9","Pacific",7393,931,0,1415391,139
"3414",2021-08-07,2021,31,"NV","Nevada",3143991,"9","Pacific",7478,889,0,1435475,151
"3415",2021-08-14,2021,32,"NV","Nevada",3143991,"9","Pacific",7451,986,373,1458070,151
"3416",2021-08-21,2021,33,"NV","Nevada",3143991,"9","Pacific",8051,911,4848,1484724,181
"3417",2021-08-28,2021,34,"NV","Nevada",3143991,"9","Pacific",7914,904,8163,1513627,177
"3418",2021-09-04,2021,35,"NV","Nevada",3143991,"9","Pacific",7175,788,11564,1537896,155
"3419",2021-09-11,2021,36,"NV","Nevada",3143991,"9","Pacific",8010,786,14214,1558779,191
"3420",2021-09-18,2021,37,"NV","Nevada",3143991,"9","Pacific",7106,770,16841,1581442,174
"3421",2021-09-25,2021,38,"NV","Nevada",3143991,"9","Pacific",5794,654,24573,1601014,172
"3422",2021-10-02,2021,39,"NV","Nevada",3143991,"9","Pacific",4809,599,52203,1618212,155
"3423",2021-10-09,2021,40,"NV","Nevada",3143991,"9","Pacific",4554,597,73015,1635058,143
"3424",2021-10-16,2021,41,"NV","Nevada",3143991,"9","Pacific",3952,488,90946,1649771,127
"3425",2021-10-23,2021,42,"NV","Nevada",3143991,"9","Pacific",4022,489,114738,1663294,114
"3426",2021-10-30,2021,43,"NV","Nevada",3143991,"9","Pacific",4303,467,160124,1676328,85
"3427",2021-11-06,2021,44,"NV","Nevada",3143991,"9","Pacific",4530,527,205589,1688789,119
"3428",2021-11-13,2021,45,"NV","Nevada",3143991,"9","Pacific",4349,503,247083,1699858,111
"3429",2021-11-20,2021,46,"NV","Nevada",3143991,"9","Pacific",4092,453,292147,1710345,102
